regime,seed,fold,cutoff,test_local_index,max_tanimoto_to_train,regime_label
cluster,43,4,0.2,395,0.3194444444444444,cluster_c0.20
cluster,43,4,0.2,398,0.4545454545454545,cluster_c0.20
cluster,44,0,0.2,1,0.4523809523809524,cluster_c0.20
cluster,44,0,0.2,6,0.288135593220339,cluster_c0.20
cluster,44,0,0.2,8,0.5510204081632653,cluster_c0.20
cluster,44,0,0.2,9,0.2638888888888889,cluster_c0.20
cluster,44,0,0.2,12,0.375,cluster_c0.20
cluster,44,0,0.2,20,0.5111111111111111,cluster_c0.20
cluster,44,0,0.2,24,0.5,cluster_c0.20
cluster,44,0,0.2,26,0.4324324324324324,cluster_c0.20
cluster,44,0,0.2,27,0.4482758620689655,cluster_c0.20
cluster,44,0,0.2,34,0.5641025641025641,cluster_c0.20
cluster,44,0,0.2,38,0.425,cluster_c0.20
cluster,44,0,0.2,41,0.3541666666666667,cluster_c0.20
cluster,44,0,0.2,47,0.3636363636363636,cluster_c0.20
cluster,44,0,0.2,49,0.392156862745098,cluster_c0.20
cluster,44,0,0.2,51,0.4285714285714285,cluster_c0.20
cluster,44,0,0.2,53,0.3,cluster_c0.20
cluster,44,0,0.2,58,0.3137254901960784,cluster_c0.20
cluster,44,0,0.2,59,0.4285714285714285,cluster_c0.20
cluster,44,0,0.2,60,0.4130434782608695,cluster_c0.20
cluster,44,0,0.2,69,0.2553191489361702,cluster_c0.20
cluster,44,0,0.2,73,0.5454545454545454,cluster_c0.20
cluster,44,0,0.2,74,0.4166666666666667,cluster_c0.20
cluster,44,0,0.2,75,0.2807017543859649,cluster_c0.20
cluster,44,0,0.2,79,0.4406779661016949,cluster_c0.20
cluster,44,0,0.2,81,0.2758620689655172,cluster_c0.20
cluster,44,0,0.2,85,0.5151515151515151,cluster_c0.20
cluster,44,0,0.2,87,0.3018867924528302,cluster_c0.20
cluster,44,0,0.2,89,0.5454545454545454,cluster_c0.20
cluster,44,0,0.2,95,0.4,cluster_c0.20
cluster,44,0,0.2,106,0.375,cluster_c0.20
cluster,44,0,0.2,109,0.4090909090909091,cluster_c0.20
cluster,44,0,0.2,125,0.2916666666666667,cluster_c0.20
cluster,44,0,0.2,126,0.4090909090909091,cluster_c0.20
cluster,44,0,0.2,138,0.4285714285714285,cluster_c0.20
cluster,44,0,0.2,142,0.4864864864864865,cluster_c0.20
cluster,44,0,0.2,143,0.4864864864864865,cluster_c0.20
cluster,44,0,0.2,144,0.22,cluster_c0.20
cluster,44,0,0.2,148,0.55,cluster_c0.20
cluster,44,0,0.2,149,0.3529411764705882,cluster_c0.20
cluster,44,0,0.2,150,0.6486486486486487,cluster_c0.20
cluster,44,0,0.2,153,0.3055555555555556,cluster_c0.20
cluster,44,0,0.2,154,0.2884615384615384,cluster_c0.20
cluster,44,0,0.2,158,0.2592592592592592,cluster_c0.20
cluster,44,0,0.2,159,0.2878787878787879,cluster_c0.20
cluster,44,0,0.2,160,0.3720930232558139,cluster_c0.20
cluster,44,0,0.2,163,0.2857142857142857,cluster_c0.20
cluster,44,0,0.2,170,0.6285714285714286,cluster_c0.20
cluster,44,0,0.2,173,0.5217391304347826,cluster_c0.20
cluster,44,0,0.2,175,0.3492063492063492,cluster_c0.20
cluster,44,0,0.2,177,0.21875,cluster_c0.20
cluster,44,0,0.2,182,0.3863636363636363,cluster_c0.20
cluster,44,0,0.2,183,0.2765957446808511,cluster_c0.20
cluster,44,0,0.2,184,0.3414634146341463,cluster_c0.20
cluster,44,0,0.2,187,0.3777777777777777,cluster_c0.20
cluster,44,0,0.2,193,0.3773584905660377,cluster_c0.20
cluster,44,0,0.2,196,0.3636363636363636,cluster_c0.20
cluster,44,0,0.2,197,0.4509803921568627,cluster_c0.20
cluster,44,0,0.2,198,0.3529411764705882,cluster_c0.20
cluster,44,0,0.2,200,0.2708333333333333,cluster_c0.20
cluster,44,0,0.2,203,0.4385964912280701,cluster_c0.20
cluster,44,0,0.2,206,0.7540983606557377,cluster_c0.20
cluster,44,0,0.2,208,0.59375,cluster_c0.20
cluster,44,0,0.2,209,0.2972972972972973,cluster_c0.20
cluster,44,0,0.2,214,0.2753623188405797,cluster_c0.20
cluster,44,0,0.2,220,0.2280701754385964,cluster_c0.20
cluster,44,0,0.2,221,0.7254901960784313,cluster_c0.20
cluster,44,0,0.2,231,0.3414634146341463,cluster_c0.20
cluster,44,0,0.2,235,0.4489795918367347,cluster_c0.20
cluster,44,0,0.2,237,0.375,cluster_c0.20
cluster,44,0,0.2,247,0.4782608695652174,cluster_c0.20
cluster,44,0,0.2,248,0.3055555555555556,cluster_c0.20
cluster,44,0,0.2,250,0.2708333333333333,cluster_c0.20
cluster,44,0,0.2,251,0.42,cluster_c0.20
cluster,44,0,0.2,252,0.65,cluster_c0.20
cluster,44,0,0.2,253,0.7346938775510204,cluster_c0.20
cluster,44,0,0.2,255,0.375,cluster_c0.20
cluster,44,0,0.2,258,0.2205882352941176,cluster_c0.20
cluster,44,0,0.2,260,0.3684210526315789,cluster_c0.20
cluster,44,0,0.2,264,0.4444444444444444,cluster_c0.20
cluster,44,0,0.2,267,0.4736842105263157,cluster_c0.20
cluster,44,0,0.2,276,0.3888888888888889,cluster_c0.20
cluster,44,0,0.2,277,0.75,cluster_c0.20
cluster,44,0,0.2,278,0.5555555555555556,cluster_c0.20
cluster,44,0,0.2,280,0.2575757575757575,cluster_c0.20
cluster,44,0,0.2,281,0.4262295081967213,cluster_c0.20
cluster,44,0,0.2,284,0.34375,cluster_c0.20
cluster,44,0,0.2,286,0.4047619047619047,cluster_c0.20
cluster,44,0,0.2,289,0.5263157894736842,cluster_c0.20
cluster,44,0,0.2,301,0.4166666666666667,cluster_c0.20
cluster,44,0,0.2,302,0.2461538461538461,cluster_c0.20
cluster,44,0,0.2,305,0.358974358974359,cluster_c0.20
cluster,44,0,0.2,307,0.3333333333333333,cluster_c0.20
cluster,44,0,0.2,322,0.3620689655172414,cluster_c0.20
cluster,44,0,0.2,327,0.34,cluster_c0.20
cluster,44,0,0.2,329,0.4736842105263157,cluster_c0.20
cluster,44,0,0.2,332,0.4848484848484848,cluster_c0.20
cluster,44,0,0.2,334,0.3709677419354839,cluster_c0.20
cluster,44,0,0.2,336,0.3962264150943396,cluster_c0.20
cluster,44,0,0.2,341,0.5294117647058824,cluster_c0.20
cluster,44,0,0.2,353,0.3725490196078431,cluster_c0.20
cluster,44,0,0.2,354,0.425,cluster_c0.20
cluster,44,0,0.2,360,0.5217391304347826,cluster_c0.20
cluster,44,0,0.2,368,0.4347826086956521,cluster_c0.20
cluster,44,0,0.2,370,0.3015873015873015,cluster_c0.20
cluster,44,0,0.2,371,0.3387096774193548,cluster_c0.20
cluster,44,0,0.2,373,0.5272727272727272,cluster_c0.20
cluster,44,0,0.2,380,0.4333333333333333,cluster_c0.20
cluster,44,0,0.2,386,0.5757575757575758,cluster_c0.20
cluster,44,0,0.2,387,0.3103448275862069,cluster_c0.20
cluster,44,0,0.2,388,0.5151515151515151,cluster_c0.20
cluster,44,0,0.2,391,0.4489795918367347,cluster_c0.20
cluster,44,0,0.2,392,0.3809523809523809,cluster_c0.20
cluster,44,0,0.2,393,0.3958333333333333,cluster_c0.20
cluster,44,0,0.2,396,0.5161290322580645,cluster_c0.20
cluster,44,0,0.2,402,0.5128205128205128,cluster_c0.20
cluster,44,0,0.2,403,0.375,cluster_c0.20
cluster,44,0,0.2,404,0.5384615384615384,cluster_c0.20
cluster,44,0,0.2,406,0.6285714285714286,cluster_c0.20
cluster,44,1,0.2,0,0.1967213114754098,cluster_c0.20
cluster,44,1,0.2,2,0.5111111111111111,cluster_c0.20
cluster,44,1,0.2,13,0.4545454545454545,cluster_c0.20
cluster,44,1,0.2,15,0.3333333333333333,cluster_c0.20
cluster,44,1,0.2,16,0.3225806451612903,cluster_c0.20
cluster,44,1,0.2,22,0.4782608695652174,cluster_c0.20
cluster,44,1,0.2,23,0.3333333333333333,cluster_c0.20
cluster,44,1,0.2,29,0.3508771929824561,cluster_c0.20
cluster,44,1,0.2,31,0.3409090909090909,cluster_c0.20
cluster,44,1,0.2,35,0.4411764705882353,cluster_c0.20
cluster,44,1,0.2,37,0.4736842105263157,cluster_c0.20
cluster,44,1,0.2,40,0.3888888888888889,cluster_c0.20
cluster,44,1,0.2,44,0.8148148148148148,cluster_c0.20
cluster,44,1,0.2,52,0.4444444444444444,cluster_c0.20
cluster,44,1,0.2,55,0.4259259259259259,cluster_c0.20
cluster,44,1,0.2,61,0.3673469387755102,cluster_c0.20
cluster,44,1,0.2,62,0.4411764705882353,cluster_c0.20
cluster,44,1,0.2,63,0.282051282051282,cluster_c0.20
cluster,44,1,0.2,65,0.3714285714285714,cluster_c0.20
cluster,44,1,0.2,66,0.4102564102564102,cluster_c0.20
cluster,44,1,0.2,68,0.375,cluster_c0.20
cluster,44,1,0.2,71,0.5,cluster_c0.20
cluster,44,1,0.2,82,0.4117647058823529,cluster_c0.20
cluster,44,1,0.2,86,0.3877551020408163,cluster_c0.20
cluster,44,1,0.2,91,0.3846153846153846,cluster_c0.20
cluster,44,1,0.2,94,0.5,cluster_c0.20
cluster,44,1,0.2,100,0.4137931034482758,cluster_c0.20
cluster,44,1,0.2,101,0.6,cluster_c0.20
cluster,44,1,0.2,103,0.2745098039215686,cluster_c0.20
cluster,44,1,0.2,107,0.4545454545454545,cluster_c0.20
cluster,44,1,0.2,110,0.4736842105263157,cluster_c0.20
cluster,44,1,0.2,111,0.24,cluster_c0.20
cluster,44,1,0.2,113,0.4736842105263157,cluster_c0.20
cluster,44,1,0.2,116,0.6046511627906976,cluster_c0.20
cluster,44,1,0.2,117,0.4411764705882353,cluster_c0.20
cluster,44,1,0.2,120,0.392156862745098,cluster_c0.20
cluster,44,1,0.2,124,0.3428571428571428,cluster_c0.20
cluster,44,1,0.2,127,0.5757575757575758,cluster_c0.20
cluster,44,1,0.2,139,0.4166666666666667,cluster_c0.20
cluster,44,1,0.2,140,0.5454545454545454,cluster_c0.20
cluster,44,1,0.2,147,0.25,cluster_c0.20
cluster,44,1,0.2,151,0.2985074626865671,cluster_c0.20
cluster,44,1,0.2,162,0.3684210526315789,cluster_c0.20
cluster,44,1,0.2,168,0.5,cluster_c0.20
cluster,44,1,0.2,172,0.3777777777777777,cluster_c0.20
cluster,44,1,0.2,176,0.4827586206896552,cluster_c0.20
cluster,44,1,0.2,180,0.4615384615384615,cluster_c0.20
cluster,44,1,0.2,185,0.3939393939393939,cluster_c0.20
cluster,44,1,0.2,186,0.3409090909090909,cluster_c0.20
cluster,44,1,0.2,188,0.3157894736842105,cluster_c0.20
cluster,44,1,0.2,202,0.46875,cluster_c0.20
cluster,44,1,0.2,213,0.2702702702702703,cluster_c0.20
cluster,44,1,0.2,217,0.4482758620689655,cluster_c0.20
cluster,44,1,0.2,219,0.5454545454545454,cluster_c0.20
cluster,44,1,0.2,223,0.4285714285714285,cluster_c0.20
cluster,44,1,0.2,224,0.52,cluster_c0.20
cluster,44,1,0.2,226,0.4736842105263157,cluster_c0.20
cluster,44,1,0.2,227,0.4102564102564102,cluster_c0.20
cluster,44,1,0.2,229,0.5161290322580645,cluster_c0.20
cluster,44,1,0.2,230,0.5416666666666666,cluster_c0.20
cluster,44,1,0.2,232,0.3555555555555555,cluster_c0.20
cluster,44,1,0.2,233,0.5263157894736842,cluster_c0.20
cluster,44,1,0.2,238,0.28125,cluster_c0.20
cluster,44,1,0.2,240,0.2391304347826087,cluster_c0.20
cluster,44,1,0.2,243,0.75,cluster_c0.20
cluster,44,1,0.2,249,0.3571428571428571,cluster_c0.20
cluster,44,1,0.2,256,0.6410256410256411,cluster_c0.20
cluster,44,1,0.2,257,0.4423076923076923,cluster_c0.20
cluster,44,1,0.2,262,0.3333333333333333,cluster_c0.20
cluster,44,1,0.2,263,0.5813953488372093,cluster_c0.20
cluster,44,1,0.2,266,0.4523809523809524,cluster_c0.20
cluster,44,1,0.2,269,0.3958333333333333,cluster_c0.20
cluster,44,1,0.2,273,0.4848484848484848,cluster_c0.20
cluster,44,1,0.2,275,0.4411764705882353,cluster_c0.20
cluster,44,1,0.2,285,0.3243243243243243,cluster_c0.20
cluster,44,1,0.2,288,0.4117647058823529,cluster_c0.20
cluster,44,1,0.2,293,0.6774193548387096,cluster_c0.20
cluster,44,1,0.2,294,0.3265306122448979,cluster_c0.20
cluster,44,1,0.2,297,0.65,cluster_c0.20
cluster,44,1,0.2,298,0.3928571428571428,cluster_c0.20
cluster,44,1,0.2,304,0.4130434782608695,cluster_c0.20
cluster,44,1,0.2,309,0.4,cluster_c0.20
cluster,44,1,0.2,310,0.3888888888888889,cluster_c0.20
cluster,44,1,0.2,312,0.2758620689655172,cluster_c0.20
cluster,44,1,0.2,313,0.5142857142857142,cluster_c0.20
cluster,44,1,0.2,316,0.4,cluster_c0.20
cluster,44,1,0.2,319,0.3888888888888889,cluster_c0.20
cluster,44,1,0.2,320,0.6136363636363636,cluster_c0.20
cluster,44,1,0.2,321,0.5217391304347826,cluster_c0.20
cluster,44,1,0.2,323,0.3939393939393939,cluster_c0.20
cluster,44,1,0.2,326,0.4482758620689655,cluster_c0.20
cluster,44,1,0.2,338,0.4285714285714285,cluster_c0.20
cluster,44,1,0.2,343,0.2765957446808511,cluster_c0.20
cluster,44,1,0.2,344,0.4411764705882353,cluster_c0.20
cluster,44,1,0.2,349,0.55,cluster_c0.20
cluster,44,1,0.2,350,0.238095238095238,cluster_c0.20
cluster,44,1,0.2,351,0.5517241379310345,cluster_c0.20
cluster,44,1,0.2,357,0.3333333333333333,cluster_c0.20
cluster,44,1,0.2,363,0.3269230769230769,cluster_c0.20
cluster,44,1,0.2,365,0.3636363636363636,cluster_c0.20
cluster,44,1,0.2,367,0.3181818181818182,cluster_c0.20
cluster,44,1,0.2,372,0.4634146341463415,cluster_c0.20
cluster,44,1,0.2,374,0.4137931034482758,cluster_c0.20
cluster,44,1,0.2,375,0.4736842105263157,cluster_c0.20
cluster,44,1,0.2,377,0.2352941176470588,cluster_c0.20
cluster,44,1,0.2,378,0.2888888888888888,cluster_c0.20
cluster,44,1,0.2,384,0.5757575757575758,cluster_c0.20
cluster,44,1,0.2,385,0.3770491803278688,cluster_c0.20
cluster,44,1,0.2,390,0.4482758620689655,cluster_c0.20
cluster,44,1,0.2,394,0.5882352941176471,cluster_c0.20
cluster,44,1,0.2,401,0.2448979591836734,cluster_c0.20
cluster,44,1,0.2,405,0.3076923076923077,cluster_c0.20
cluster,44,1,0.2,407,0.3773584905660377,cluster_c0.20
cluster,44,1,0.2,408,0.3255813953488372,cluster_c0.20
cluster,44,2,0.2,3,0.55,cluster_c0.20
cluster,44,2,0.2,7,0.8148148148148148,cluster_c0.20
cluster,44,2,0.2,11,0.42,cluster_c0.20
cluster,44,2,0.2,18,0.6285714285714286,cluster_c0.20
cluster,44,2,0.2,25,0.5357142857142857,cluster_c0.20
cluster,44,2,0.2,28,0.4761904761904761,cluster_c0.20
cluster,44,2,0.2,32,0.4782608695652174,cluster_c0.20
cluster,44,2,0.2,42,0.4,cluster_c0.20
cluster,44,2,0.2,50,0.6,cluster_c0.20
cluster,44,2,0.2,54,0.3,cluster_c0.20
cluster,44,2,0.2,56,0.4864864864864865,cluster_c0.20
cluster,44,2,0.2,70,0.3260869565217391,cluster_c0.20
cluster,44,2,0.2,76,0.4545454545454545,cluster_c0.20
cluster,44,2,0.2,77,0.3,cluster_c0.20
cluster,44,2,0.2,80,0.5142857142857142,cluster_c0.20
cluster,44,2,0.2,83,0.3518518518518518,cluster_c0.20
cluster,44,2,0.2,84,0.4565217391304347,cluster_c0.20
cluster,44,2,0.2,88,0.4047619047619047,cluster_c0.20
cluster,44,2,0.2,90,0.325,cluster_c0.20
cluster,44,2,0.2,92,0.5128205128205128,cluster_c0.20
cluster,44,2,0.2,96,0.5384615384615384,cluster_c0.20
cluster,44,2,0.2,98,0.4468085106382978,cluster_c0.20
cluster,44,2,0.2,99,0.5111111111111111,cluster_c0.20
cluster,44,2,0.2,102,0.3246753246753247,cluster_c0.20
cluster,44,2,0.2,112,0.4418604651162791,cluster_c0.20
cluster,44,2,0.2,115,0.6285714285714286,cluster_c0.20
cluster,44,2,0.2,119,0.4893617021276595,cluster_c0.20
cluster,44,2,0.2,121,0.4761904761904761,cluster_c0.20
cluster,44,2,0.2,122,0.375,cluster_c0.20
cluster,44,2,0.2,123,0.3773584905660377,cluster_c0.20
cluster,44,2,0.2,130,0.5294117647058824,cluster_c0.20
cluster,44,2,0.2,131,0.3333333333333333,cluster_c0.20
cluster,44,2,0.2,133,0.3255813953488372,cluster_c0.20
cluster,44,2,0.2,134,0.3902439024390244,cluster_c0.20
cluster,44,2,0.2,135,0.2972972972972973,cluster_c0.20
cluster,44,2,0.2,137,0.5641025641025641,cluster_c0.20
cluster,44,2,0.2,141,0.3962264150943396,cluster_c0.20
cluster,44,2,0.2,156,0.4489795918367347,cluster_c0.20
cluster,44,2,0.2,157,0.3666666666666666,cluster_c0.20
cluster,44,2,0.2,164,0.3333333333333333,cluster_c0.20
cluster,44,2,0.2,165,0.4878048780487805,cluster_c0.20
cluster,44,2,0.2,174,0.4444444444444444,cluster_c0.20
cluster,44,2,0.2,178,0.42,cluster_c0.20
cluster,44,2,0.2,189,0.5357142857142857,cluster_c0.20
cluster,44,2,0.2,194,0.6,cluster_c0.20
cluster,44,2,0.2,195,0.3846153846153846,cluster_c0.20
cluster,44,2,0.2,205,0.4680851063829787,cluster_c0.20
cluster,44,2,0.2,210,0.4313725490196078,cluster_c0.20
cluster,44,2,0.2,212,0.3389830508474576,cluster_c0.20
cluster,44,2,0.2,222,0.7878787878787878,cluster_c0.20
cluster,44,2,0.2,234,0.4102564102564102,cluster_c0.20
cluster,44,2,0.2,239,0.4347826086956521,cluster_c0.20
cluster,44,2,0.2,242,0.4262295081967213,cluster_c0.20
cluster,44,2,0.2,245,0.5526315789473685,cluster_c0.20
cluster,44,2,0.2,246,0.5897435897435898,cluster_c0.20
cluster,44,2,0.2,261,0.4772727272727273,cluster_c0.20
cluster,44,2,0.2,265,0.4594594594594595,cluster_c0.20
cluster,44,2,0.2,268,0.3559322033898305,cluster_c0.20
cluster,44,2,0.2,271,0.2916666666666667,cluster_c0.20
cluster,44,2,0.2,279,0.4722222222222222,cluster_c0.20
cluster,44,2,0.2,282,0.5217391304347826,cluster_c0.20
cluster,44,2,0.2,283,0.320754716981132,cluster_c0.20
cluster,44,2,0.2,290,0.5208333333333334,cluster_c0.20
cluster,44,2,0.2,291,0.4193548387096774,cluster_c0.20
cluster,44,2,0.2,292,0.4736842105263157,cluster_c0.20
cluster,44,2,0.2,300,0.5263157894736842,cluster_c0.20
cluster,44,2,0.2,303,0.5272727272727272,cluster_c0.20
cluster,44,2,0.2,314,0.4736842105263157,cluster_c0.20
cluster,44,2,0.2,315,0.5813953488372093,cluster_c0.20
cluster,44,2,0.2,328,0.5238095238095238,cluster_c0.20
cluster,44,2,0.2,331,0.3478260869565217,cluster_c0.20
cluster,44,2,0.2,333,0.25,cluster_c0.20
cluster,44,2,0.2,337,0.6486486486486487,cluster_c0.20
cluster,44,2,0.2,340,0.525,cluster_c0.20
cluster,44,2,0.2,342,0.4509803921568627,cluster_c0.20
cluster,44,2,0.2,346,0.4634146341463415,cluster_c0.20
cluster,44,2,0.2,352,0.4615384615384615,cluster_c0.20
cluster,44,2,0.2,355,0.5263157894736842,cluster_c0.20
cluster,44,2,0.2,356,0.3421052631578947,cluster_c0.20
cluster,44,2,0.2,369,0.4210526315789473,cluster_c0.20
cluster,44,2,0.2,381,0.4354838709677419,cluster_c0.20
cluster,44,2,0.2,382,0.5454545454545454,cluster_c0.20
cluster,44,2,0.2,389,0.4038461538461538,cluster_c0.20
cluster,44,2,0.2,399,0.5128205128205128,cluster_c0.20
cluster,44,2,0.2,409,0.5151515151515151,cluster_c0.20
cluster,44,3,0.2,10,0.3114754098360656,cluster_c0.20
cluster,44,3,0.2,17,0.425531914893617,cluster_c0.20
cluster,44,3,0.2,30,0.35,cluster_c0.20
cluster,44,3,0.2,33,0.2717391304347826,cluster_c0.20
cluster,44,3,0.2,36,0.4390243902439024,cluster_c0.20
cluster,44,3,0.2,43,0.25,cluster_c0.20
cluster,44,3,0.2,45,0.5365853658536586,cluster_c0.20
cluster,44,3,0.2,46,0.6774193548387096,cluster_c0.20
cluster,44,3,0.2,48,0.2941176470588235,cluster_c0.20
cluster,44,3,0.2,64,0.4464285714285714,cluster_c0.20
cluster,44,3,0.2,72,0.3333333333333333,cluster_c0.20
cluster,44,3,0.2,78,0.5789473684210527,cluster_c0.20
cluster,44,3,0.2,104,0.5,cluster_c0.20
cluster,44,3,0.2,105,0.3333333333333333,cluster_c0.20
cluster,44,3,0.2,114,0.4181818181818181,cluster_c0.20
cluster,44,3,0.2,128,0.3809523809523809,cluster_c0.20
cluster,44,3,0.2,136,0.5454545454545454,cluster_c0.20
cluster,44,3,0.2,145,0.2688172043010752,cluster_c0.20
cluster,44,3,0.2,146,0.7254901960784313,cluster_c0.20
cluster,44,3,0.2,166,0.1538461538461538,cluster_c0.20
cluster,44,3,0.2,181,0.5151515151515151,cluster_c0.20
cluster,44,3,0.2,199,0.3478260869565217,cluster_c0.20
cluster,44,3,0.2,201,0.3389830508474576,cluster_c0.20
cluster,44,3,0.2,211,0.2474226804123711,cluster_c0.20
cluster,44,3,0.2,225,0.6046511627906976,cluster_c0.20
cluster,44,3,0.2,228,0.5476190476190477,cluster_c0.20
cluster,44,3,0.2,244,0.2972972972972973,cluster_c0.20
cluster,44,3,0.2,259,0.4393939393939394,cluster_c0.20
cluster,44,3,0.2,270,0.4324324324324324,cluster_c0.20
cluster,44,3,0.2,272,0.525,cluster_c0.20
cluster,44,3,0.2,274,0.4489795918367347,cluster_c0.20
cluster,44,3,0.2,287,0.2962962962962963,cluster_c0.20
cluster,44,3,0.2,295,0.7346938775510204,cluster_c0.20
cluster,44,3,0.2,296,0.360655737704918,cluster_c0.20
cluster,44,3,0.2,306,0.6136363636363636,cluster_c0.20
cluster,44,3,0.2,311,0.2205882352941176,cluster_c0.20
cluster,44,3,0.2,318,0.3958333333333333,cluster_c0.20
cluster,44,3,0.2,324,0.3,cluster_c0.20
cluster,44,3,0.2,325,0.4791666666666667,cluster_c0.20
cluster,44,3,0.2,330,0.5517241379310345,cluster_c0.20
cluster,44,3,0.2,347,0.4893617021276595,cluster_c0.20
cluster,44,3,0.2,348,0.5172413793103449,cluster_c0.20
cluster,44,3,0.2,359,0.2878787878787879,cluster_c0.20
cluster,44,3,0.2,362,0.4545454545454545,cluster_c0.20
cluster,44,3,0.2,379,0.2758620689655172,cluster_c0.20
cluster,44,3,0.2,397,0.3809523809523809,cluster_c0.20
cluster,44,3,0.2,400,0.4814814814814814,cluster_c0.20
cluster,44,4,0.2,4,0.2560975609756097,cluster_c0.20
cluster,44,4,0.2,5,0.4038461538461538,cluster_c0.20
cluster,44,4,0.2,14,0.59375,cluster_c0.20
cluster,44,4,0.2,19,0.5882352941176471,cluster_c0.20
cluster,44,4,0.2,21,0.4489795918367347,cluster_c0.20
cluster,44,4,0.2,39,0.3012048192771084,cluster_c0.20
cluster,44,4,0.2,57,0.2903225806451613,cluster_c0.20
cluster,44,4,0.2,67,0.4864864864864865,cluster_c0.20
cluster,44,4,0.2,93,0.3684210526315789,cluster_c0.20
cluster,44,4,0.2,97,0.5428571428571428,cluster_c0.20
cluster,44,4,0.2,108,0.5,cluster_c0.20
cluster,44,4,0.2,118,0.5517241379310345,cluster_c0.20
cluster,44,4,0.2,129,0.3818181818181818,cluster_c0.20
cluster,44,4,0.2,132,0.4489795918367347,cluster_c0.20
cluster,44,4,0.2,152,0.4827586206896552,cluster_c0.20
cluster,44,4,0.2,155,0.2741935483870967,cluster_c0.20
cluster,44,4,0.2,161,0.4736842105263157,cluster_c0.20
cluster,44,4,0.2,167,0.5588235294117647,cluster_c0.20
cluster,44,4,0.2,169,0.5208333333333334,cluster_c0.20
cluster,44,4,0.2,171,0.4473684210526316,cluster_c0.20
cluster,44,4,0.2,179,0.5789473684210527,cluster_c0.20
cluster,44,4,0.2,190,0.3658536585365853,cluster_c0.20
cluster,44,4,0.2,191,0.3617021276595745,cluster_c0.20
cluster,44,4,0.2,192,0.4444444444444444,cluster_c0.20
cluster,44,4,0.2,204,0.4523809523809524,cluster_c0.20
cluster,44,4,0.2,207,0.3333333333333333,cluster_c0.20
cluster,44,4,0.2,215,0.4418604651162791,cluster_c0.20
cluster,44,4,0.2,216,0.4186046511627907,cluster_c0.20
cluster,44,4,0.2,218,0.6410256410256411,cluster_c0.20
cluster,44,4,0.2,236,0.3333333333333333,cluster_c0.20
cluster,44,4,0.2,241,0.425531914893617,cluster_c0.20
cluster,44,4,0.2,254,0.3653846153846153,cluster_c0.20
cluster,44,4,0.2,299,0.46,cluster_c0.20
cluster,44,4,0.2,308,0.2962962962962963,cluster_c0.20
cluster,44,4,0.2,317,0.7878787878787878,cluster_c0.20
cluster,44,4,0.2,335,0.5757575757575758,cluster_c0.20
cluster,44,4,0.2,339,0.3170731707317073,cluster_c0.20
cluster,44,4,0.2,345,0.2711864406779661,cluster_c0.20
cluster,44,4,0.2,358,0.3,cluster_c0.20
cluster,44,4,0.2,361,0.3191489361702128,cluster_c0.20
cluster,44,4,0.2,364,0.4594594594594595,cluster_c0.20
cluster,44,4,0.2,366,0.5,cluster_c0.20
cluster,44,4,0.2,376,0.12,cluster_c0.20
cluster,44,4,0.2,383,0.4761904761904761,cluster_c0.20
cluster,44,4,0.2,395,0.3194444444444444,cluster_c0.20
cluster,44,4,0.2,398,0.4545454545454545,cluster_c0.20
cluster,42,0,0.3,7,0.4117647058823529,cluster_c0.30
cluster,42,0,0.3,17,0.5283018867924528,cluster_c0.30
cluster,42,0,0.3,25,0.4411764705882353,cluster_c0.30
cluster,42,0,0.3,27,0.4482758620689655,cluster_c0.30
cluster,42,0,0.3,37,0.4146341463414634,cluster_c0.30
cluster,42,0,0.3,44,0.4324324324324324,cluster_c0.30
cluster,42,0,0.3,45,0.5128205128205128,cluster_c0.30
cluster,42,0,0.3,46,0.5294117647058824,cluster_c0.30
cluster,42,0,0.3,50,0.4545454545454545,cluster_c0.30
cluster,42,0,0.3,54,0.3181818181818182,cluster_c0.30
cluster,42,0,0.3,56,0.4210526315789473,cluster_c0.30
cluster,42,0,0.3,78,0.5555555555555556,cluster_c0.30
cluster,42,0,0.3,90,0.3269230769230769,cluster_c0.30
cluster,42,0,0.3,91,0.46875,cluster_c0.30
cluster,42,0,0.3,92,0.3260869565217391,cluster_c0.30
cluster,42,0,0.3,98,0.4468085106382978,cluster_c0.30
cluster,42,0,0.3,101,0.6,cluster_c0.30
cluster,42,0,0.3,102,0.3246753246753247,cluster_c0.30
cluster,42,0,0.3,133,0.3181818181818182,cluster_c0.30
cluster,42,0,0.3,134,0.4130434782608695,cluster_c0.30
cluster,42,0,0.3,135,0.3125,cluster_c0.30
cluster,42,0,0.3,151,0.2985074626865671,cluster_c0.30
cluster,42,0,0.3,153,0.6060606060606061,cluster_c0.30
cluster,42,0,0.3,156,0.4489795918367347,cluster_c0.30
cluster,42,0,0.3,161,0.4545454545454545,cluster_c0.30
cluster,42,0,0.3,164,0.3333333333333333,cluster_c0.30
cluster,42,0,0.3,174,0.3823529411764705,cluster_c0.30
cluster,42,0,0.3,179,0.4878048780487805,cluster_c0.30
cluster,42,0,0.3,180,0.4594594594594595,cluster_c0.30
cluster,42,0,0.3,185,0.4857142857142857,cluster_c0.30
cluster,42,0,0.3,189,0.3684210526315789,cluster_c0.30
cluster,42,0,0.3,191,0.3559322033898305,cluster_c0.30
cluster,42,0,0.3,192,0.4444444444444444,cluster_c0.30
