regime,base_regime,cutoff,model,seed,fold,frac,RMSE,MAE,R2,optuna_best_rmse_innercv,alpha,nominal_coverage,cov,width,qhat
cluster_c0.20,cluster,0.2,svr,43,2,0.6,22.17603324093507,17.595538957781677,0.6709618839397031,41.37585514616074,0.1,0.9,0.9647058823529412,109.40246149462891,54.70123074731447
cluster_c0.20,cluster,0.2,svr,43,2,0.6,22.17603324093507,17.595538957781677,0.6709618839397031,41.37585514616074,0.2,0.8,0.9294117647058824,77.49316379748304,38.74658189874151
cluster_c0.20,cluster,0.2,xgb,43,2,0.8,25.40767760643083,20.662895100875843,0.5680749200986688,26.95174371082969,0.05,0.95,1.0,152.27825078972413,76.13912539486202
cluster_c0.20,cluster,0.2,xgb,43,2,0.8,25.40767760643083,20.662895100875843,0.5680749200986688,26.95174371082969,0.1,0.9,0.9294117647058824,94.85227525235453,47.42613762617725
cluster_c0.20,cluster,0.2,xgb,43,2,0.8,25.40767760643083,20.662895100875843,0.5680749200986688,26.95174371082969,0.2,0.8,0.788235294117647,62.31273591477293,31.156367957386465
cluster_c0.20,cluster,0.2,svr,43,2,0.8,23.21330446989629,17.42630803512997,0.6394608607885781,27.812032397125886,0.05,0.95,0.9647058823529412,118.2853582448239,59.14267912241195
cluster_c0.20,cluster,0.2,svr,43,2,0.8,23.21330446989629,17.42630803512997,0.6394608607885781,27.812032397125886,0.1,0.9,0.9176470588235294,79.79709073428945,39.89854536714472
cluster_c0.20,cluster,0.2,svr,43,2,0.8,23.21330446989629,17.42630803512997,0.6394608607885781,27.812032397125886,0.2,0.8,0.8235294117647058,59.03765413253153,29.51882706626577
cluster_c0.20,cluster,0.2,xgb,43,2,1.0,23.287487106520217,18.728950244395843,0.6371528326829597,39.37588747970073,0.05,0.95,0.9882352941176471,127.12072314137464,63.56036157068729
cluster_c0.20,cluster,0.2,xgb,43,2,1.0,23.287487106520217,18.728950244395843,0.6371528326829597,39.37588747970073,0.1,0.9,0.9411764705882353,99.76543556406956,49.882717782034774
cluster_c0.20,cluster,0.2,xgb,43,2,1.0,23.287487106520217,18.728950244395843,0.6371528326829597,39.37588747970073,0.2,0.8,0.9058823529411765,69.62302453248755,34.81151226624377
cluster_c0.20,cluster,0.2,svr,43,2,1.0,22.316896809994038,17.93340693627361,0.6667684657293333,35.83161002443236,0.05,0.95,1.0,139.2462407334167,69.62312036670835
cluster_c0.20,cluster,0.2,svr,43,2,1.0,22.316896809994038,17.93340693627361,0.6667684657293333,35.83161002443236,0.1,0.9,0.9529411764705882,87.22410559507075,43.61205279753537
cluster_c0.20,cluster,0.2,svr,43,2,1.0,22.316896809994038,17.93340693627361,0.6667684657293333,35.83161002443236,0.2,0.8,0.8941176470588236,69.57249425881925,34.78624712940962
cluster_c0.20,cluster,0.2,xgb,43,3,0.2,80.7039413783357,33.39101413930691,-0.18499065508567658,27.64139317284267,0.05,0.95,0.9361702127659575,159.8102346042153,79.90511730210767
cluster_c0.20,cluster,0.2,xgb,43,3,0.2,80.7039413783357,33.39101413930691,-0.18499065508567658,27.64139317284267,0.1,0.9,0.9361702127659575,159.8102346042153,79.90511730210767
cluster_c0.20,cluster,0.2,xgb,43,3,0.2,80.7039413783357,33.39101413930691,-0.18499065508567658,27.64139317284267,0.2,0.8,0.6808510638297872,61.73241364914793,30.866206824573965
cluster_c0.20,cluster,0.2,svr,43,3,0.2,72.17097240358122,28.36033674409654,0.05234436581895974,28.06249180144953,0.05,0.95,0.9574468085106383,162.4795925164983,81.23979625824916
cluster_c0.20,cluster,0.2,svr,43,3,0.2,72.17097240358122,28.36033674409654,0.05234436581895974,28.06249180144953,0.1,0.9,0.9574468085106383,162.4795925164983,81.23979625824916
cluster_c0.20,cluster,0.2,svr,43,3,0.2,72.17097240358122,28.36033674409654,0.05234436581895974,28.06249180144953,0.2,0.8,0.8936170212765957,91.46872642804598,45.734363214023006
cluster_c0.20,cluster,0.2,xgb,43,3,0.4,77.73591707420901,31.200451477979495,-0.09943330323295796,24.05831003502924,0.05,0.95,0.8085106382978723,64.13887104281164,32.06943552140581
cluster_c0.20,cluster,0.2,xgb,43,3,0.4,77.73591707420901,31.200451477979495,-0.09943330323295796,24.05831003502924,0.1,0.9,0.723404255319149,50.51268415335244,25.25634207667622
cluster_c0.20,cluster,0.2,xgb,43,3,0.4,77.73591707420901,31.200451477979495,-0.09943330323295796,24.05831003502924,0.2,0.8,0.5957446808510638,42.181746817087614,21.090873408543814
cluster_c0.20,cluster,0.2,svr,43,3,0.4,69.75146526310267,29.718499621336843,0.11481895449187329,26.035127788191375,0.05,0.95,0.8297872340425532,63.65515989035258,31.827579945176296
cluster_c0.20,cluster,0.2,svr,43,3,0.4,69.75146526310267,29.718499621336843,0.11481895449187329,26.035127788191375,0.1,0.9,0.7872340425531915,60.3899114853164,30.19495574265818
cluster_c0.20,cluster,0.2,svr,43,3,0.4,69.75146526310267,29.718499621336843,0.11481895449187329,26.035127788191375,0.2,0.8,0.5106382978723404,41.55477618998803,20.777388094994024
cluster_c0.20,cluster,0.2,xgb,43,3,0.6,77.09338624929644,29.130704205762402,-0.08133355381330354,21.53475260856445,0.05,0.95,0.9787234042553191,155.65478147259293,77.82739073629648
cluster_c0.20,cluster,0.2,xgb,43,3,0.6,77.09338624929644,29.130704205762402,-0.08133355381330354,21.53475260856445,0.1,0.9,0.9361702127659575,119.36932551582524,59.68466275791263
cluster_c0.20,cluster,0.2,xgb,43,3,0.6,77.09338624929644,29.130704205762402,-0.08133355381330354,21.53475260856445,0.2,0.8,0.8723404255319149,82.78373981360002,41.391869906800025
cluster_c0.20,cluster,0.2,svr,43,3,0.6,77.15629178395348,27.620305161123923,-0.08309893526558443,23.111414810594525,0.05,0.95,0.9574468085106383,163.31845608249142,81.65922804124574
cluster_c0.20,cluster,0.2,svr,43,3,0.6,77.15629178395348,27.620305161123923,-0.08309893526558443,23.111414810594525,0.1,0.9,0.9574468085106383,159.6065098619353,79.80325493096763
cluster_c0.20,cluster,0.2,svr,43,3,0.6,77.15629178395348,27.620305161123923,-0.08309893526558443,23.111414810594525,0.2,0.8,0.8723404255319149,74.87577321997095,37.43788660998547
cluster_c0.20,cluster,0.2,xgb,43,3,0.8,78.08797364755094,27.32601662060182,-0.10941425453829479,26.140631696211262,0.05,0.95,0.9574468085106383,108.51511167706059,54.25755583853032
cluster_c0.20,cluster,0.2,xgb,43,3,0.8,78.08797364755094,27.32601662060182,-0.10941425453829479,26.140631696211262,0.1,0.9,0.9148936170212766,74.43377082412998,37.21688541206498
cluster_c0.20,cluster,0.2,xgb,43,3,0.8,78.08797364755094,27.32601662060182,-0.10941425453829479,26.140631696211262,0.2,0.8,0.7659574468085106,53.37199174226306,26.685995871131524
cluster_c0.20,cluster,0.2,svr,43,3,0.8,70.12384074104612,28.44828682966566,0.10534246340261266,25.408953718368895,0.05,0.95,0.9361702127659575,93.98676357785806,46.993381788929014
cluster_c0.20,cluster,0.2,svr,43,3,0.8,70.12384074104612,28.44828682966566,0.10534246340261266,25.408953718368895,0.1,0.9,0.8936170212765957,75.21040900682692,37.60520450341346
cluster_c0.20,cluster,0.2,svr,43,3,0.8,70.12384074104612,28.44828682966566,0.10534246340261266,25.408953718368895,0.2,0.8,0.723404255319149,57.78178605577331,28.890893027886648
cluster_c0.20,cluster,0.2,xgb,43,3,1.0,83.68835920924134,30.5219599857708,-0.27425263889549734,23.663808445990714,0.05,0.95,0.9361702127659575,116.45175718487309,58.22587859243657
cluster_c0.20,cluster,0.2,xgb,43,3,1.0,83.68835920924134,30.5219599857708,-0.27425263889549734,23.663808445990714,0.1,0.9,0.8936170212765957,92.47860816374467,46.23930408187232
cluster_c0.20,cluster,0.2,xgb,43,3,1.0,83.68835920924134,30.5219599857708,-0.27425263889549734,23.663808445990714,0.2,0.8,0.851063829787234,68.78601110372418,34.393005551862075
cluster_c0.20,cluster,0.2,svr,43,3,1.0,83.73186083921888,29.110297986011766,-0.2755777090546585,24.330982134948247,0.05,0.95,0.9361702127659575,134.00541510134028,67.00270755067015
cluster_c0.20,cluster,0.2,svr,43,3,1.0,83.73186083921888,29.110297986011766,-0.2755777090546585,24.330982134948247,0.1,0.9,0.8723404255319149,82.43784309598777,41.21892154799389
cluster_c0.20,cluster,0.2,svr,43,3,1.0,83.73186083921888,29.110297986011766,-0.2755777090546585,24.330982134948247,0.2,0.8,0.8723404255319149,64.28835645618615,32.14417822809307
cluster_c0.20,cluster,0.2,xgb,43,4,0.2,40.52925726015554,28.920364934978533,0.4430150006906186,25.864467678840345,0.05,0.95,0.8260869565217391,109.39750319985544,54.69875159992773
cluster_c0.20,cluster,0.2,xgb,43,4,0.2,40.52925726015554,28.920364934978533,0.4430150006906186,25.864467678840345,0.1,0.9,0.8260869565217391,109.39750319985544,54.69875159992773
cluster_c0.20,cluster,0.2,xgb,43,4,0.2,40.52925726015554,28.920364934978533,0.4430150006906186,25.864467678840345,0.2,0.8,0.4782608695652174,36.17635514185804,18.08817757092902
cluster_c0.20,cluster,0.2,svr,43,4,0.2,43.01379304028843,31.23397795199682,0.3726329700843277,27.050708803455848,0.05,0.95,0.7391304347826086,85.50893588981434,42.75446794490716
cluster_c0.20,cluster,0.2,svr,43,4,0.2,43.01379304028843,31.23397795199682,0.3726329700843277,27.050708803455848,0.1,0.9,0.7391304347826086,85.50893588981434,42.75446794490716
cluster_c0.20,cluster,0.2,svr,43,4,0.2,43.01379304028843,31.23397795199682,0.3726329700843277,27.050708803455848,0.2,0.8,0.5217391304347826,45.630065428520886,22.81503271426044
cluster_c0.20,cluster,0.2,xgb,43,4,0.4,36.67751757919639,25.82289912386641,0.5438516829105804,26.2492851670809,0.05,0.95,0.9782608695652174,157.20410124543085,78.60205062271541
cluster_c0.20,cluster,0.2,xgb,43,4,0.4,36.67751757919639,25.82289912386641,0.5438516829105804,26.2492851670809,0.1,0.9,0.8043478260869565,72.52904065484219,36.26452032742111
cluster_c0.20,cluster,0.2,xgb,43,4,0.4,36.67751757919639,25.82289912386641,0.5438516829105804,26.2492851670809,0.2,0.8,0.7608695652173914,63.34347256290695,31.67173628145349
cluster_c0.20,cluster,0.2,svr,43,4,0.4,36.942755624856446,26.539672062793073,0.5372304410340079,27.725722284462858,0.05,0.95,0.9347826086956522,156.75543285470022,78.3777164273501
cluster_c0.20,cluster,0.2,svr,43,4,0.4,36.942755624856446,26.539672062793073,0.5372304410340079,27.725722284462858,0.1,0.9,0.8478260869565217,108.53327344748989,54.266636723744966
cluster_c0.20,cluster,0.2,svr,43,4,0.4,36.942755624856446,26.539672062793073,0.5372304410340079,27.725722284462858,0.2,0.8,0.6739130434782609,57.40864264074864,28.704321320374333
cluster_c0.20,cluster,0.2,xgb,43,4,0.6,29.772774050056466,21.908792144104215,0.6994305669749452,23.97968713140551,0.05,0.95,0.8913043478260869,93.61388557022373,46.80694278511186
cluster_c0.20,cluster,0.2,xgb,43,4,0.6,29.772774050056466,21.908792144104215,0.6994305669749452,23.97968713140551,0.1,0.9,0.8913043478260869,83.42913034342291,41.714565171711456
cluster_c0.20,cluster,0.2,xgb,43,4,0.6,29.772774050056466,21.908792144104215,0.6994305669749452,23.97968713140551,0.2,0.8,0.8478260869565217,66.60998808379554,33.30499404189777
cluster_c0.20,cluster,0.2,svr,43,4,0.6,34.954755496677066,24.320157188175724,0.5856963624506213,24.16192380857925,0.05,0.95,0.8260869565217391,79.8670699981045,39.933534999052256
cluster_c0.20,cluster,0.2,svr,43,4,0.6,34.954755496677066,24.320157188175724,0.5856963624506213,24.16192380857925,0.1,0.9,0.8260869565217391,71.6809038736409,35.84045193682044
cluster_c0.20,cluster,0.2,svr,43,4,0.6,34.954755496677066,24.320157188175724,0.5856963624506213,24.16192380857925,0.2,0.8,0.8260869565217391,57.973204206731225,28.986602103365612
cluster_c0.20,cluster,0.2,xgb,43,4,0.8,32.000569021189314,23.64232064054577,0.6527665057083276,24.181715633867924,0.05,0.95,0.9130434782608695,124.14970007844184,62.074850039220905
cluster_c0.20,cluster,0.2,xgb,43,4,0.8,32.000569021189314,23.64232064054577,0.6527665057083276,24.181715633867924,0.1,0.9,0.8478260869565217,85.71999251000898,42.85999625500449
cluster_c0.20,cluster,0.2,xgb,43,4,0.8,32.000569021189314,23.64232064054577,0.6527665057083276,24.181715633867924,0.2,0.8,0.8043478260869565,58.810782888975154,29.405391444487577
cluster_c0.20,cluster,0.2,svr,43,4,0.8,35.48325554424299,24.511237109798277,0.5730734862143393,25.36986838849734,0.05,0.95,0.8913043478260869,122.26122195510551,61.13061097755275
cluster_c0.20,cluster,0.2,svr,43,4,0.8,35.48325554424299,24.511237109798277,0.5730734862143393,25.36986838849734,0.1,0.9,0.8478260869565217,80.06286339983782,40.031431699918926
cluster_c0.20,cluster,0.2,svr,43,4,0.8,35.48325554424299,24.511237109798277,0.5730734862143393,25.36986838849734,0.2,0.8,0.8260869565217391,68.70702907269211,34.35351453634607
cluster_c0.20,cluster,0.2,xgb,43,4,1.0,30.722910302223923,22.750552979664448,0.6799403581701461,23.16859445264007,0.05,0.95,0.9130434782608695,108.06060422649918,54.030302113249604
cluster_c0.20,cluster,0.2,xgb,43,4,1.0,30.722910302223923,22.750552979664448,0.6799403581701461,23.16859445264007,0.1,0.9,0.8043478260869565,73.70261995751171,36.851309978755864
cluster_c0.20,cluster,0.2,xgb,43,4,1.0,30.722910302223923,22.750552979664448,0.6799403581701461,23.16859445264007,0.2,0.8,0.6956521739130435,55.44968468873756,27.724842344368767
cluster_c0.20,cluster,0.2,svr,43,4,1.0,33.4375737453696,23.154141508437256,0.6208808487175451,23.830508174369907,0.05,0.95,0.8913043478260869,107.18928495979566,53.59464247989786
cluster_c0.20,cluster,0.2,svr,43,4,1.0,33.4375737453696,23.154141508437256,0.6208808487175451,23.830508174369907,0.1,0.9,0.8260869565217391,84.47758599845439,42.2387929992272
cluster_c0.20,cluster,0.2,svr,43,4,1.0,33.4375737453696,23.154141508437256,0.6208808487175451,23.830508174369907,0.2,0.8,0.7608695652173914,56.96993069441204,28.484965347206014
cluster_c0.20,cluster,0.2,xgb,44,0,0.2,32.929662514130186,26.341200342509097,0.5892472171109207,22.366843929451733,0.05,0.95,0.9576271186440678,127.7528738167118,63.87643690835591
cluster_c0.20,cluster,0.2,xgb,44,0,0.2,32.929662514130186,26.341200342509097,0.5892472171109207,22.366843929451733,0.1,0.9,0.9576271186440678,127.7528738167118,63.87643690835591
cluster_c0.20,cluster,0.2,xgb,44,0,0.2,32.929662514130186,26.341200342509097,0.5892472171109207,22.366843929451733,0.2,0.8,0.6016949152542372,60.24324238376833,30.121621191884174
cluster_c0.20,cluster,0.2,svr,44,0,0.2,33.48226477063547,25.946786495120975,0.5753456201668841,22.714866372220637,0.05,0.95,0.8728813559322034,106.77309111258556,53.38654555629279
cluster_c0.20,cluster,0.2,svr,44,0,0.2,33.48226477063547,25.946786495120975,0.5753456201668841,22.714866372220637,0.1,0.9,0.8728813559322034,106.77309111258556,53.38654555629279
cluster_c0.20,cluster,0.2,svr,44,0,0.2,33.48226477063547,25.946786495120975,0.5753456201668841,22.714866372220637,0.2,0.8,0.5254237288135594,44.338328963817034,22.169164481908524
cluster_c0.20,cluster,0.2,xgb,44,0,0.4,31.350639436801984,25.582802766851273,0.6276950920070443,26.420882021971398,0.05,0.95,0.847457627118644,99.6793299484279,49.839664974213974
cluster_c0.20,cluster,0.2,xgb,44,0,0.4,31.350639436801984,25.582802766851273,0.6276950920070443,26.420882021971398,0.1,0.9,0.847457627118644,96.84798974220212,48.42399487110106
cluster_c0.20,cluster,0.2,xgb,44,0,0.4,31.350639436801984,25.582802766851273,0.6276950920070443,26.420882021971398,0.2,0.8,0.7542372881355932,75.482299338595,37.7411496692975
cluster_c0.20,cluster,0.2,svr,44,0,0.4,29.63328715614004,23.40035889973348,0.667366784605266,26.10299452016938,0.05,0.95,0.8728813559322034,92.78146180362742,46.3907309018137
cluster_c0.20,cluster,0.2,svr,44,0,0.4,29.63328715614004,23.40035889973348,0.667366784605266,26.10299452016938,0.1,0.9,0.864406779661017,90.65690881171373,45.32845440585686
cluster_c0.20,cluster,0.2,svr,44,0,0.4,29.63328715614004,23.40035889973348,0.667366784605266,26.10299452016938,0.2,0.8,0.8220338983050848,84.74821847811185,42.37410923905594
cluster_c0.20,cluster,0.2,xgb,44,0,0.6,30.05477064809521,24.226986273759323,0.6578371999596138,41.99261182841351,0.05,0.95,0.9915254237288136,170.64385422502122,85.32192711251062
cluster_c0.20,cluster,0.2,xgb,44,0,0.6,30.05477064809521,24.226986273759323,0.6578371999596138,41.99261182841351,0.1,0.9,0.7966101694915254,81.48364211203251,40.74182105601625
cluster_c0.20,cluster,0.2,xgb,44,0,0.6,30.05477064809521,24.226986273759323,0.6578371999596138,41.99261182841351,0.2,0.8,0.6186440677966102,54.960144404505414,27.4800722022527
cluster_c0.20,cluster,0.2,svr,44,0,0.6,26.825178099171595,21.216573994957944,0.7274217600112388,40.35059770640784,0.05,0.95,1.0,152.00030953072238,76.00015476536117
cluster_c0.20,cluster,0.2,svr,44,0,0.6,26.825178099171595,21.216573994957944,0.7274217600112388,40.35059770640784,0.1,0.9,0.9745762711864406,116.00626723326043,58.00313361663021
cluster_c0.20,cluster,0.2,svr,44,0,0.6,26.825178099171595,21.216573994957944,0.7274217600112388,40.35059770640784,0.2,0.8,0.6186440677966102,42.12788922398613,21.063944611993065
cluster_c0.20,cluster,0.2,xgb,44,0,0.8,25.532985345715804,20.20392026324402,0.753049933817296,38.68827665933845,0.05,0.95,1.0,166.36132248673997,83.18066124337
cluster_c0.20,cluster,0.2,xgb,44,0,0.8,25.532985345715804,20.20392026324402,0.753049933817296,38.68827665933845,0.1,0.9,0.9661016949152542,113.0528005745243,56.52640028726216
cluster_c0.20,cluster,0.2,xgb,44,0,0.8,25.532985345715804,20.20392026324402,0.753049933817296,38.68827665933845,0.2,0.8,0.8220338983050848,71.356380816545,35.678190408272485
cluster_c0.20,cluster,0.2,svr,44,0,0.8,26.285094490492668,19.86944370666928,0.738287154084016,35.58225127827961,0.05,0.95,1.0,160.32576462416463,80.1628823120823
cluster_c0.20,cluster,0.2,svr,44,0,0.8,26.285094490492668,19.86944370666928,0.738287154084016,35.58225127827961,0.1,0.9,0.9915254237288136,140.45416150002353,70.2270807500118
cluster_c0.20,cluster,0.2,svr,44,0,0.8,26.285094490492668,19.86944370666928,0.738287154084016,35.58225127827961,0.2,0.8,0.8559322033898306,77.97030966347698,38.9851548317385
cluster_c0.20,cluster,0.2,xgb,44,0,1.0,27.546549053820893,21.206350796402294,0.7125645338059869,38.63947948037828,0.05,0.95,1.0,325.84211099850137,162.9210554992507
cluster_c0.20,cluster,0.2,xgb,44,0,1.0,27.546549053820893,21.206350796402294,0.7125645338059869,38.63947948037828,0.1,0.9,0.9661016949152542,106.11146116882254,53.055730584411265
cluster_c0.20,cluster,0.2,xgb,44,0,1.0,27.546549053820893,21.206350796402294,0.7125645338059869,38.63947948037828,0.2,0.8,0.8135593220338984,70.59698052759008,35.29849026379503
cluster_c0.20,cluster,0.2,svr,44,0,1.0,27.743090537987925,21.275165999106257,0.7084482629404767,36.244857601326885,0.05,0.95,1.0,185.4599925987275,92.72999629936373
cluster_c0.20,cluster,0.2,svr,44,0,1.0,27.743090537987925,21.275165999106257,0.7084482629404767,36.244857601326885,0.1,0.9,0.8813559322033898,93.99678425313289,46.99839212656644
cluster_c0.20,cluster,0.2,svr,44,0,1.0,27.743090537987925,21.275165999106257,0.7084482629404767,36.244857601326885,0.2,0.8,0.7796610169491526,68.46390273290592,34.23195136645296
cluster_c0.20,cluster,0.2,xgb,44,1,0.2,33.767166440316856,27.330872779802334,0.3163556614876045,33.427183790011206,0.05,0.95,0.9824561403508771,175.67272239718403,87.83636119859204
cluster_c0.20,cluster,0.2,xgb,44,1,0.2,33.767166440316856,27.330872779802334,0.3163556614876045,33.427183790011206,0.1,0.9,0.9824561403508771,175.67272239718403,87.83636119859204
cluster_c0.20,cluster,0.2,xgb,44,1,0.2,33.767166440316856,27.330872779802334,0.3163556614876045,33.427183790011206,0.2,0.8,0.9473684210526315,131.32892162587777,65.6644608129389
cluster_c0.20,cluster,0.2,svr,44,1,0.2,33.43774617410848,27.09795334570103,0.32962937130655556,35.455489983283954,0.05,0.95,0.9385964912280702,123.13259503053246,61.56629751526623
cluster_c0.20,cluster,0.2,svr,44,1,0.2,33.43774617410848,27.09795334570103,0.32962937130655556,35.455489983283954,0.1,0.9,0.9385964912280702,123.13259503053246,61.56629751526623
cluster_c0.20,cluster,0.2,svr,44,1,0.2,33.43774617410848,27.09795334570103,0.32962937130655556,35.455489983283954,0.2,0.8,0.9210526315789473,116.68659834027412,58.34329917013707
cluster_c0.20,cluster,0.2,xgb,44,1,0.4,25.88797110745832,20.21787986395388,0.598174942908842,27.133523143155656,0.05,0.95,0.9912280701754386,159.30144554171528,79.65072277085767
cluster_c0.20,cluster,0.2,xgb,44,1,0.4,25.88797110745832,20.21787986395388,0.598174942908842,27.133523143155656,0.1,0.9,0.9649122807017544,106.89514676593056,53.44757338296529
cluster_c0.20,cluster,0.2,xgb,44,1,0.4,25.88797110745832,20.21787986395388,0.598174942908842,27.133523143155656,0.2,0.8,0.7807017543859649,64.83823716641702,32.4191185832085
cluster_c0.20,cluster,0.2,svr,44,1,0.4,22.277888745988164,16.650605118145343,0.7024300676954541,29.267734540749327,0.05,0.95,1.0,193.67335829281447,96.83667914640722
cluster_c0.20,cluster,0.2,svr,44,1,0.4,22.277888745988164,16.650605118145343,0.7024300676954541,29.267734540749327,0.1,0.9,0.9385964912280702,77.69393084978687,38.846965424893426
cluster_c0.20,cluster,0.2,svr,44,1,0.4,22.277888745988164,16.650605118145343,0.7024300676954541,29.267734540749327,0.2,0.8,0.8245614035087719,54.45257897535179,27.2262894876759
cluster_c0.20,cluster,0.2,xgb,44,1,0.6,22.3770782956213,17.080711461482064,0.6997743819887581,31.115928929142882,0.05,0.95,0.9649122807017544,103.68500660149766,51.84250330074883
cluster_c0.20,cluster,0.2,xgb,44,1,0.6,22.3770782956213,17.080711461482064,0.6997743819887581,31.115928929142882,0.1,0.9,0.9210526315789473,80.85888068741122,40.42944034370561
cluster_c0.20,cluster,0.2,xgb,44,1,0.6,22.3770782956213,17.080711461482064,0.6997743819887581,31.115928929142882,0.2,0.8,0.7982456140350878,55.49091821729201,27.745459108646003
cluster_c0.20,cluster,0.2,svr,44,1,0.6,23.24943412939364,16.121299462400433,0.6759099046078645,31.02550343486055,0.05,0.95,1.0,193.9442259243269,96.97211296216346
cluster_c0.20,cluster,0.2,svr,44,1,0.6,23.24943412939364,16.121299462400433,0.6759099046078645,31.02550343486055,0.1,0.9,0.9824561403508771,142.17905344217297,71.08952672108649
cluster_c0.20,cluster,0.2,svr,44,1,0.6,23.24943412939364,16.121299462400433,0.6759099046078645,31.02550343486055,0.2,0.8,0.868421052631579,59.402657856159294,29.701328928079647
cluster_c0.20,cluster,0.2,xgb,44,1,0.8,46.77787137606619,24.189941683012073,-0.3119639308786686,38.873971359320784,0.05,0.95,0.9736842105263158,121.37650491242317,60.688252456211615
cluster_c0.20,cluster,0.2,xgb,44,1,0.8,46.77787137606619,24.189941683012073,-0.3119639308786686,38.873971359320784,0.1,0.9,0.8947368421052632,94.68953591680337,47.34476795840169
cluster_c0.20,cluster,0.2,xgb,44,1,0.8,46.77787137606619,24.189941683012073,-0.3119639308786686,38.873971359320784,0.2,0.8,0.7280701754385965,62.98954821927101,31.4947741096355
cluster_c0.20,cluster,0.2,svr,44,1,0.8,25.10477659616881,16.961065047996218,0.6221201740745843,36.98263811800162,0.05,0.95,0.956140350877193,110.58175622668182,55.29087811334091
cluster_c0.20,cluster,0.2,svr,44,1,0.8,25.10477659616881,16.961065047996218,0.6221201740745843,36.98263811800162,0.1,0.9,0.9298245614035088,87.78853430357687,43.894267151788426
cluster_c0.20,cluster,0.2,svr,44,1,0.8,25.10477659616881,16.961065047996218,0.6221201740745843,36.98263811800162,0.2,0.8,0.8947368421052632,69.95041466219288,34.97520733109644
cluster_c0.20,cluster,0.2,xgb,44,1,1.0,48.73927254937086,21.92215928524147,-0.4242921163528739,36.38107478485005,0.05,0.95,0.9122807017543859,87.93632814460078,43.9681640723004
cluster_c0.20,cluster,0.2,xgb,44,1,1.0,48.73927254937086,21.92215928524147,-0.4242921163528739,36.38107478485005,0.1,0.9,0.8947368421052632,77.38372695220006,38.691863476100025
cluster_c0.20,cluster,0.2,xgb,44,1,1.0,48.73927254937086,21.92215928524147,-0.4242921163528739,36.38107478485005,0.2,0.8,0.8421052631578947,65.67010594831663,32.835052974158316
cluster_c0.20,cluster,0.2,svr,44,1,1.0,22.61102379469518,15.715442487117022,0.6934640333991157,36.564964084630816,0.05,0.95,0.9473684210526315,100.27302179590733,50.136510897953656
cluster_c0.20,cluster,0.2,svr,44,1,1.0,22.61102379469518,15.715442487117022,0.6934640333991157,36.564964084630816,0.1,0.9,0.9473684210526315,87.32726873542676,43.66363436771337
cluster_c0.20,cluster,0.2,svr,44,1,1.0,22.61102379469518,15.715442487117022,0.6934640333991157,36.564964084630816,0.2,0.8,0.8508771929824561,53.36238896819384,26.68119448409692
cluster_c0.20,cluster,0.2,xgb,44,2,0.2,36.34472259033504,28.427594960575387,0.1161853445548211,74.63880646349095,0.05,0.95,0.7176470588235294,76.11472165088253,38.057360825441265
cluster_c0.20,cluster,0.2,xgb,44,2,0.2,36.34472259033504,28.427594960575387,0.1161853445548211,74.63880646349095,0.1,0.9,0.7176470588235294,76.11472165088253,38.057360825441265
cluster_c0.20,cluster,0.2,xgb,44,2,0.2,36.34472259033504,28.427594960575387,0.1161853445548211,74.63880646349095,0.2,0.8,0.7176470588235294,74.03782503563674,37.018912517818364
cluster_c0.20,cluster,0.2,svr,44,2,0.2,27.476246086508898,22.480647671570285,0.4948814976503595,54.11722817868209,0.05,0.95,0.7764705882352941,64.4878485886487,32.24392429432436
cluster_c0.20,cluster,0.2,svr,44,2,0.2,27.476246086508898,22.480647671570285,0.4948814976503595,54.11722817868209,0.1,0.9,0.7764705882352941,64.4878485886487,32.24392429432436
cluster_c0.20,cluster,0.2,svr,44,2,0.2,27.476246086508898,22.480647671570285,0.4948814976503595,54.11722817868209,0.2,0.8,0.5411764705882353,44.16464209439346,22.08232104719673
cluster_c0.20,cluster,0.2,xgb,44,2,0.4,27.834456335297457,21.991212668538545,0.48162509572118406,28.396430516439562,0.05,0.95,1.0,1042.9676684250392,521.4838342125195
cluster_c0.20,cluster,0.2,xgb,44,2,0.4,27.834456335297457,21.991212668538545,0.48162509572118406,28.396430516439562,0.1,0.9,0.8470588235294118,79.46871559472717,39.7343577973636
cluster_c0.20,cluster,0.2,xgb,44,2,0.4,27.834456335297457,21.991212668538545,0.48162509572118406,28.396430516439562,0.2,0.8,0.7647058823529411,68.31248058312464,34.15624029156231
cluster_c0.20,cluster,0.2,svr,44,2,0.4,24.337479420683476,18.866496899662124,0.603694885934549,29.87082367920549,0.05,0.95,1.0,977.4571559970578,488.7285779985288
cluster_c0.20,cluster,0.2,svr,44,2,0.4,24.337479420683476,18.866496899662124,0.603694885934549,29.87082367920549,0.1,0.9,0.9647058823529412,120.8875040322007,60.443752016100376
cluster_c0.20,cluster,0.2,svr,44,2,0.4,24.337479420683476,18.866496899662124,0.603694885934549,29.87082367920549,0.2,0.8,0.8588235294117647,59.95080831787415,29.975404158937067
cluster_c0.20,cluster,0.2,xgb,44,2,0.6,24.187049565002994,19.661835833023105,0.6085788656263511,27.81140474259679,0.05,0.95,0.9529411764705882,106.61304265242816,53.30652132621407
